accident_id,date,time,city,latitude,longitude,weather,severity,vehicle_type,cause,casualties,reported_by
A301208,2022-07-23,13:28,Surat,16.968303,73.737997,Rain,Minor,Motorcycle,Mechanical Failure,0,Insurance
A301209,2024-04-18,09:45,Surat,8.383958,70.625677,Clear,Moderate,Car,Unknown,0,Citizen
A301210,2021-08-12,09:14,Bengaluru,9.547016,70.052396,Clear,Fatal,Car,Speeding,1,Citizen
A301211,2021-03-08,18:17,Delhi,18.733477,69.731997,Clear,Minor,Motorcycle,Weather,1,Police
A301212,2022-06-10,14:23,Mumbai,26.318944,75.064014,Clear,Minor,Car,Drunk Driving,0,Citizen
A301213,2024-03-21,20:23,Chennai,21.088929,76.393897,Clear,Moderate,Motorcycle,Speeding,0,Police
A301214,2022-03-01,06:53,Kolkata,24.111982,74.384037,Fog,Minor,Car,Bad Road,0,Citizen
A301215,2022-03-22,01:28,Bengaluru,24.957381,75.116842,Clear,Moderate,Motorcycle,Speeding,0,Police
A301216,2023-10-26,02:13,Jaipur,14.341044,75.16879,Clear,Minor,Car,Speeding,0,Police
A301217,2022-09-29,12:01,Jaipur,22.688546,75.948762,Clear,Minor,Motorcycle,Speeding,0,Police
A301218,2023-01-19,13:58,Mumbai,15.736696,76.302398,Clear,Severe,Bicycle,Weather,0,Hospital
A301219,2021-07-29,14:34,Chennai,23.094122,75.543895,Clear,Minor,Car,Speeding,1,Citizen
A301220,2023-12-30,13:16,Hyderabad,9.330189,74.864438,Rain,Minor,Car,Unknown,0,Police
A301221,2023-09-02,04:00,Hyderabad,27.412294,70.070488,Storm,Minor,Motorcycle,Speeding,0,Insurance
A301222,2022-11-25,10:32,Surat,13.449248,75.767446,Fog,Minor,Bicycle,Mechanical Failure,0,Insurance
A301223,2024-03-04,14:37,Hyderabad,17.897854,74.920168,Rain,Minor,Car,Unknown,0,Police
A301224,2021-02-10,21:08,Kolkata,24.367558,70.511671,Storm,Minor,Car,Unknown,0,Citizen
A301225,2024-06-21,10:31,Surat,8.243113,76.528762,Clear,Severe,Car,Mechanical Failure,0,Police
A301226,2023-01-31,00:37,Hyderabad,8.29599,73.330876,Rain,Minor,Motorcycle,Speeding,0,Police
A301227,2025-03-07,22:28,Delhi,26.293969,68.458354,Fog,Minor,Motorcycle,Distracted,0,Police
A301228,2022-06-04,18:29,Lucknow,26.69745,72.990577,Clear,Minor,Car,Bad Road,1,Police
A301229,2023-02-13,13:24,Lucknow,8.431917,75.649324,Rain,Minor,Pedestrian,Weather,1,Police
A301230,2021-01-22,02:01,Hyderabad,17.231075,70.292639,Clear,Moderate,Motorcycle,Speeding,0,Citizen
A301231,2023-11-20,10:41,Pune,11.78152,71.319005,Clear,Minor,Car,Mechanical Failure,1,Citizen
A301232,2024-01-15,03:58,Chennai,26.620371,75.567464,Rain,Moderate,Car,Drunk Driving,1,Police
A301233,2023-02-17,09:46,Hyderabad,21.121589,69.619923,Clear,Minor,Bicycle,Speeding,0,Police
A301234,2025-01-27,10:46,Lucknow,9.927318,68.521012,Rain,Moderate,Motorcycle,Distracted,0,Police
A301235,2021-12-17,02:56,Bengaluru,17.091753,71.237258,Clear,Minor,Motorcycle,Drunk Driving,0,Police
A301236,2025-03-04,13:02,Pune,24.955071,76.029362,Storm,Moderate,Car,Mechanical Failure,0,Hospital
A301237,2021-11-03,12:02,Delhi,24.393905,70.629681,Rain,Minor,Pedestrian,Unknown,0,Police
A301238,2025-07-16,12:53,Kolkata,14.404715,74.838787,Clear,Moderate,Truck,Distracted,0,Police
A301239,2021-10-20,01:35,Pune,16.926533,69.948906,Rain,Minor,Bus,Speeding,1,Citizen
A301240,2021-09-05,16:10,Mumbai,13.168618,68.164475,Clear,Minor,Motorcycle,Mechanical Failure,0,Citizen
A301241,2022-07-14,04:24,Surat,27.982477,70.29276,Rain,Minor,Motorcycle,Drunk Driving,1,Police
A301242,2024-04-08,20:18,Pune,15.231659,69.665388,Rain,Minor,Motorcycle,Mechanical Failure,0,Hospital
A301243,2022-10-19,12:40,Lucknow,8.334177,69.495527,Clear,Moderate,Truck,Bad Road,1,Hospital
A301244,2025-07-31,02:16,Kolkata,17.916645,75.697238,Clear,Minor,Car,Drunk Driving,0,Police
A301245,2024-12-03,04:35,Chennai,20.011027,73.834803,Clear,Minor,Truck,Bad Road,0,Citizen
A301246,2022-03-10,21:45,Surat,10.259926,76.754228,Rain,Minor,Motorcycle,Distracted,1,Hospital
A301247,2021-09-11,14:27,Jaipur,15.870689,68.99994,Rain,Minor,Pedestrian,Unknown,1,Citizen
A301248,2024-10-27,08:20,Bengaluru,8.324072,72.343883,Clear,Moderate,Car,Mechanical Failure,1,Citizen
A301249,2022-06-17,01:18,Jaipur,9.002582,72.937558,Clear,Minor,Car,Mechanical Failure,0,Police
A301250,2024-07-11,18:43,Surat,23.471691,75.942083,Fog,Minor,Bus,Speeding,0,Citizen
A301251,2021-03-03,00:17,Chennai,19.793894,72.972454,Clear,Minor,Car,Weather,0,Police
A301252,2022-06-10,16:30,Surat,19.263222,70.28184,Clear,Minor,Car,Drunk Driving,0,Police
A301253,2023-08-15,10:27,Jaipur,11.544658,75.866772,Clear,Minor,Car,Drunk Driving,1,Police
A301254,2021-12-02,19:37,Hyderabad,26.045131,69.976711,Rain,Moderate,Car,Unknown,1,Citizen
A301255,2024-04-06,18:55,Bengaluru,8.982578,72.870475,Fog,Minor,Bus,Drunk Driving,0,Police
A301256,2024-08-05,18:58,Jaipur,21.554366,74.779105,Clear,Moderate,Truck,Mechanical Failure,0,Citizen
A301257,2021-03-21,22:50,Chennai,13.476909,70.666908,Clear,Minor,Car,Mechanical Failure,1,Police
A301258,2024-12-16,20:30,Surat,26.99645,73.253375,Clear,Severe,Bus,Unknown,0,Citizen
A301259,2023-08-16,09:40,Jaipur,26.823034,74.708516,Clear,Moderate,Bicycle,Unknown,0,Insurance
A301260,2022-11-27,14:10,Surat,23.138884,68.530475,Clear,Minor,Truck,Mechanical Failure,0,Police
A301261,2022-06-25,09:41,Chennai,10.834593,69.461735,Clear,Minor,Pedestrian,Bad Road,1,Citizen
A301262,2022-10-05,15:19,Surat,23.306309,72.52982,Clear,Minor,Car,Weather,0,Police
A301263,2025-03-19,22:48,Surat,12.568112,68.923174,Clear,Severe,Bus,Bad Road,1,Hospital
A301264,2024-02-22,02:46,Lucknow,19.206702,75.753759,Rain,Minor,Pedestrian,Mechanical Failure,0,Citizen
A301265,2025-08-11,03:36,Surat,16.785355,76.381102,Rain,Minor,Motorcycle,Speeding,0,Citizen
A301266,2025-08-11,15:51,Bengaluru,28.105908,69.314987,Rain,Minor,Motorcycle,Speeding,0,Police
A301267,2023-02-19,04:01,Jaipur,22.106657,76.574033,Fog,Minor,Motorcycle,Drunk Driving,0,Police
A301268,2022-07-14,11:44,Hyderabad,19.910092,68.360581,Storm,Minor,Motorcycle,Distracted,0,Citizen
A301269,2024-07-09,10:50,Surat,18.850484,69.483895,Fog,None,Truck,Distracted,1,Citizen
A301270,2021-07-30,05:40,Chennai,17.408795,77.475845,Storm,Minor,Pedestrian,Unknown,0,Police
A301271,2025-05-28,06:33,Hyderabad,16.368825,76.040766,Clear,Minor,Car,Mechanical Failure,0,Police
A301272,2024-05-26,16:14,Jaipur,8.81858,76.036878,Clear,Minor,Motorcycle,Bad Road,0,Police
A301273,2023-07-21,03:11,Bengaluru,27.267332,72.61171,Hazy,Severe,Truck,Mechanical Failure,0,Police
A301274,2024-09-24,21:14,Kolkata,13.262936,72.61633,Clear,Severe,Truck,Speeding,0,Police
A301275,2023-04-28,12:17,Chennai,11.145856,72.425622,Hazy,Moderate,Truck,Drunk Driving,0,Police
A301276,2024-08-31,12:45,Delhi,9.413851,73.571916,Clear,Minor,Car,Bad Road,0,Police
A301277,2021-01-28,04:42,Pune,11.028675,70.55824,Clear,Minor,Car,Unknown,1,Police
A301278,2023-12-06,22:34,Pune,28.681022,70.104286,Clear,Fatal,Truck,Unknown,1,Police
A301279,2024-01-29,03:19,Pune,12.795634,71.53203,Clear,Minor,Pedestrian,Weather,0,Police
A301280,2025-06-22,17:00,Bengaluru,23.695162,70.373927,Hazy,Severe,Car,Speeding,0,Citizen
A301281,2024-12-07,10:09,Bengaluru,15.529733,70.252497,Rain,Minor,Truck,Weather,2,Hospital
A301282,2024-07-09,00:49,Mumbai,19.9316,70.252916,Clear,Minor,Motorcycle,Weather,0,Police
A301283,2025-05-04,21:23,Hyderabad,13.336027,70.16833,Rain,Moderate,Bus,Weather,0,Police
A301284,2023-06-10,13:16,Mumbai,22.203664,74.384898,Clear,Moderate,Car,Bad Road,0,Police
A301285,2023-08-31,21:26,Lucknow,21.280564,75.213486,Fog,Moderate,Car,Drunk Driving,1,Citizen
A301286,2021-02-08,19:24,Surat,24.191738,75.553343,Clear,Moderate,Car,Mechanical Failure,0,Police
A301287,2025-03-09,15:34,Chennai,19.989214,76.427036,Clear,Severe,Motorcycle,Mechanical Failure,0,Hospital
A301288,2024-10-14,11:26,Lucknow,20.319465,72.905603,Clear,Moderate,Truck,Distracted,0,Police
A301289,2022-12-06,07:50,Pune,9.000887,75.477728,Clear,Severe,Truck,Bad Road,1,Citizen
A301290,2025-05-22,10:50,,20.735039,76.11889,Clear,Moderate,Car,Weather,0,Hospital
A301291,2022-02-05,22:05,Kolkata,14.893695,74.56978,Rain,Moderate,Car,Unknown,0,Police
A301292,2024-09-07,01:19,Delhi,17.553026,75.424127,Clear,Minor,Truck,Drunk Driving,1,Police
A301293,2023-11-20,05:43,Lucknow,26.042608,70.864722,Rain,Minor,Truck,Mechanical Failure,0,Citizen
A301294,2024-03-24,14:28,Mumbai,12.831199,70.430549,Clear,Severe,Car,Distracted,0,Citizen
A301295,2023-06-15,13:38,Chennai,24.655254,72.043471,Fog,Minor,Car,Weather,0,Police
A301296,2025-04-26,12:37,Bengaluru,10.270372,74.377724,Clear,Severe,Pedestrian,Unknown,0,Police
A301297,2021-12-21,04:13,Lucknow,24.608409,68.385619,Hazy,Minor,Bus,Mechanical Failure,0,Hospital
A301298,2024-11-28,06:08,Pune,26.916251,70.91868,Clear,Minor,Car,Drunk Driving,0,Citizen
A301299,2021-11-07,16:25,Delhi,28.535229,75.674862,Clear,Moderate,Car,Bad Road,0,Citizen
A301300,2024-07-11,07:14,Lucknow,14.055289,70.10746,Rain,Minor,Bicycle,Distracted,0,Hospital
A301301,2023-08-19,03:10,Hyderabad,17.500573,72.73976,Rain,Minor,Motorcycle,Weather,0,Police
A301302,2021-06-24,09:51,Mumbai,26.086665,73.054919,Hazy,Severe,Car,Weather,0,Police
A301303,2025-04-28,22:48,Surat,27.334485,73.194914,Clear,Fatal,Truck,Weather,0,Police
A301304,2021-01-16,08:48,Kolkata,11.767937,72.387268,Storm,Minor,Motorcycle,Drunk Driving,1,Police
A301305,2021-07-08,00:18,Kolkata,24.677952,75.302058,Rain,Minor,Bus,Weather,0,Police
A301306,2021-10-28,01:19,Bengaluru,10.603061,70.596306,Clear,Minor,Motorcycle,Drunk Driving,0,Police
A301307,2022-11-15,21:46,Hyderabad,25.606422,75.396329,Clear,Fatal,Car,Weather,0,Citizen
A301308,2021-04-02,05:51,Hyderabad,19.587414,73.989243,Clear,Minor,Motorcycle,Unknown,1,Insurance
A301309,2024-06-15,16:28,Delhi,9.358943,70.970527,Clear,Minor,Motorcycle,Drunk Driving,0,Hospital
A301310,2023-06-07,04:43,Mumbai,27.275471,76.873294,Hazy,Minor,Car,Speeding,0,Police
A301311,2024-03-01,01:02,Bengaluru,10.536623,69.311374,Rain,Moderate,Motorcycle,Bad Road,3,Police
A301312,2023-02-06,03:56,Hyderabad,23.979157,73.740724,Clear,Minor,Motorcycle,Unknown,0,Citizen
A301313,2021-01-01,21:02,Bengaluru,20.478719,70.277819,Clear,Moderate,Bus,Bad Road,0,Citizen
A301314,2022-04-23,07:48,Chennai,24.321558,74.923942,Clear,Moderate,Motorcycle,Drunk Driving,0,Citizen
A301315,2025-04-23,08:02,Bengaluru,23.459154,69.172925,Storm,Moderate,Motorcycle,Bad Road,0,Citizen
A301316,2022-03-18,03:47,Pune,10.028927,71.240608,Rain,Moderate,Motorcycle,Bad Road,0,Police
A301317,2022-05-10,19:22,Chennai,18.783748,77.332465,Fog,Minor,Car,Weather,0,Hospital
A301318,2023-03-24,21:36,Delhi,25.629532,75.436898,Storm,Minor,Motorcycle,Mechanical Failure,0,Police
A301319,2024-05-29,13:17,Delhi,20.863146,70.485324,Rain,Minor,Car,Drunk Driving,0,Hospital
A301320,2022-11-26,21:41,Kolkata,14.297248,75.846761,Rain,Moderate,Motorcycle,Speeding,0,Police
A301321,2023-05-05,06:08,Lucknow,26.586428,70.003911,Clear,Minor,Bicycle,Unknown,0,Hospital
A301322,2022-07-21,16:31,Pune,24.156546,69.901769,Hazy,Moderate,Truck,Distracted,0,Police
A301323,2024-05-09,09:49,Kolkata,28.147558,77.292755,Clear,Moderate,Pedestrian,Bad Road,0,Citizen
A301324,2023-04-02,10:31,Pune,27.292823,72.964118,Fog,Minor,Car,Weather,0,Citizen
A301325,2023-12-01,10:38,Chennai,27.997994,68.57171,Clear,Minor,Car,Weather,0,Police
A301326,2022-06-07,14:30,Chennai,8.172169,75.310691,Storm,Severe,Car,Speeding,0,Police
A301327,2021-01-15,06:38,Kolkata,27.078452,76.289666,Rain,Moderate,Car,Drunk Driving,1,Police
A301328,2021-08-10,19:42,Pune,14.361735,72.011105,Rain,Minor,Motorcycle,Unknown,1,Police
A301329,2022-10-10,13:32,Hyderabad,25.590883,75.882149,Rain,Fatal,Car,Distracted,0,Police
A301330,2024-01-04,12:08,Chennai,8.345828,68.615401,Clear,Minor,Car,Mechanical Failure,0,Police
A301331,2023-02-05,06:06,Chennai,22.79326,68.843956,Clear,Moderate,Motorcycle,Unknown,1,Citizen
A301332,2024-01-05,11:07,Mumbai,17.072998,74.918587,Fog,Minor,Motorcycle,Mechanical Failure,0,Police
A301333,2022-01-29,10:50,Chennai,28.534681,75.667175,Rain,Minor,Bus,Distracted,0,Citizen
A301334,2021-06-18,11:13,Delhi,28.501264,68.37124,Clear,Severe,Motorcycle,Mechanical Failure,0,Citizen
A301335,2021-12-02,03:44,Chennai,18.796238,77.150072,Clear,Minor,Motorcycle,Weather,0,Police
A301336,2023-06-22,15:07,Hyderabad,19.704601,71.610805,Rain,Minor,Car,Drunk Driving,0,Police
A301337,2021-11-17,00:44,Delhi,17.724887,75.302716,Clear,Minor,Bus,Speeding,0,Citizen
A301338,2023-08-22,13:27,Pune,17.560079,75.649443,Rain,Minor,Car,Weather,0,Insurance
A301339,2025-02-05,09:35,Chennai,16.786697,77.653458,Clear,Minor,Bus,Drunk Driving,0,Citizen
A301340,2023-07-30,05:38,Mumbai,25.557807,73.279566,Snow (rare),Minor,Bus,Drunk Driving,1,Hospital
A301341,2025-01-14,11:45,Mumbai,25.304348,69.266289,Clear,Minor,Motorcycle,Bad Road,0,Police
A301342,2023-08-19,11:46,Bengaluru,14.176364,69.527313,Clear,Minor,Motorcycle,Drunk Driving,0,Citizen
A301343,2025-02-01,10:29,Kolkata,10.342945,72.427483,Clear,Moderate,Car,Distracted,0,Police
A301344,2022-09-02,14:38,Hyderabad,16.952179,69.305029,Rain,Minor,Bus,Distracted,1,Police
A301345,2022-09-13,03:48,Chennai,11.15185,77.48907,Fog,Minor,Car,Weather,0,Citizen
A301346,2025-08-08,16:35,Surat,15.216425,70.899977,Clear,Moderate,Motorcycle,Mechanical Failure,1,Police
A301347,2021-11-04,22:50,Chennai,24.823522,71.206144,Clear,Minor,Bus,Speeding,0,Police
A301348,2021-12-24,09:47,Bengaluru,14.185973,68.23461,Rain,Minor,Motorcycle,Speeding,0,Insurance
A301349,2021-08-10,05:52,Lucknow,20.062596,71.132763,Rain,Moderate,Motorcycle,Unknown,1,Police
A301350,2021-11-17,09:27,,23.633227,69.365154,Fog,Fatal,Bus,Bad Road,1,Police
A301351,2024-09-19,17:54,Chennai,23.692198,69.71827,Clear,Minor,Car,Unknown,0,Police
A301352,2022-03-28,16:10,Delhi,27.775914,77.397934,Rain,Minor,Truck,Unknown,0,Police
A301353,2021-04-17,13:57,Delhi,15.562546,73.70467,Rain,Minor,Motorcycle,Speeding,0,Police
A301354,2024-01-12,17:40,Hyderabad,15.956431,69.962937,Clear,Minor,Pedestrian,Distracted,0,Citizen
A301355,2022-01-04,21:33,Kolkata,23.13911,73.794313,Fog,Minor,Motorcycle,Distracted,0,Citizen
A301356,2025-02-08,17:06,Surat,12.179287,73.000182,Clear,Moderate,Bus,Distracted,0,Citizen
A301357,2025-02-03,04:35,Pune,16.781495,76.83794,Clear,Minor,Truck,Mechanical Failure,1,Police
A301358,2022-03-30,00:50,Delhi,13.324985,73.210714,Clear,Moderate,Motorcycle,Weather,0,Police
A301359,2022-10-06,01:26,Chennai,23.117259,72.072824,Fog,Minor,Car,Speeding,0,Citizen
A301360,2025-01-11,17:00,Chennai,15.473788,73.895459,Fog,Minor,Truck,Distracted,0,Police
A301361,2025-05-18,10:17,Chennai,21.706867,75.099114,Clear,Moderate,Car,Mechanical Failure,0,Hospital
A301362,2023-02-25,19:42,Mumbai,22.435786,74.044191,Clear,Minor,Bus,Bad Road,1,Citizen
A301363,2025-03-13,17:38,Chennai,27.979275,75.432412,Hazy,Fatal,Pedestrian,Speeding,0,Citizen
A301364,2024-01-17,17:32,Bengaluru,15.560208,74.579256,Fog,Minor,Motorcycle,Bad Road,0,Police
A301365,2022-06-28,16:30,Hyderabad,25.434004,75.943972,Clear,Minor,Motorcycle,Speeding,1,Police
A301366,2021-07-12,04:19,Hyderabad,13.513529,69.807903,Clear,Minor,Car,Mechanical Failure,0,Citizen
A301367,2024-12-08,01:19,Chennai,19.120748,77.323127,Clear,Minor,Car,Weather,0,Police
A301368,2022-08-16,13:19,Surat,15.136953,73.993447,Storm,Minor,Motorcycle,Mechanical Failure,0,Police
A301369,2022-07-14,05:07,Bengaluru,21.964004,73.507009,Clear,Minor,Car,Unknown,0,Police
A301370,2022-10-19,11:27,Pune,27.164358,74.143293,Hazy,Moderate,Motorcycle,Mechanical Failure,1,Police
A301371,2025-08-21,03:02,Jaipur,13.421703,70.011701,Rain,Minor,Bus,Bad Road,0,Citizen
A301372,2022-02-05,16:21,Jaipur,17.197721,74.938099,Clear,Fatal,Pedestrian,Speeding,0,Police
A301373,2022-04-15,00:03,Surat,19.197091,77.226753,Rain,Moderate,Car,Drunk Driving,1,Police
A301374,2022-08-13,18:35,Surat,12.930695,71.393638,Clear,Minor,Motorcycle,Mechanical Failure,0,Police
A301375,2021-09-05,17:16,Hyderabad,8.236701,69.729054,Clear,Fatal,Bicycle,Speeding,1,Police
A301376,2025-08-23,08:36,Delhi,25.162622,76.734142,Hazy,Moderate,Car,Drunk Driving,0,Police
A301377,2021-10-23,17:30,Lucknow,19.854847,68.927507,Clear,Fatal,Motorcycle,Drunk Driving,0,Citizen
A301378,2021-11-17,01:11,Delhi,17.286967,75.957025,Rain,Severe,Car,Drunk Driving,0,Insurance
A301379,2025-01-15,20:28,Chennai,22.251999,72.861211,Clear,Minor,Motorcycle,Distracted,1,Citizen
A301380,2021-02-16,03:13,Surat,15.838432,71.329845,Fog,Minor,Truck,Weather,0,Citizen
A301381,2025-06-18,22:23,Kolkata,15.79586,74.574354,Rain,Moderate,Bicycle,Weather,0,Citizen
A301382,2023-01-12,21:32,Kolkata,23.786415,71.085665,Rain,Minor,Bus,Mechanical Failure,0,Citizen
A301383,2021-07-24,02:38,Pune,16.524078,76.839727,Fog,Moderate,Truck,Bad Road,0,Police
A301384,2024-12-10,15:13,Surat,26.121923,72.833791,Clear,Minor,Motorcycle,Weather,1,Police
A301385,2022-10-03,02:00,Surat,11.254364,72.317919,Clear,Fatal,Motorcycle,Weather,0,Citizen
A301386,2025-03-02,09:47,Jaipur,13.694311,73.143516,Rain,Minor,Bicycle,Weather,4,Police
A301387,2021-06-28,06:48,Kolkata,15.45279,68.16402,Clear,Moderate,Bus,Speeding,1,Police
A301388,2021-04-21,01:18,Lucknow,17.789477,73.848901,Clear,Minor,Bus,Drunk Driving,0,Insurance
A301389,2023-11-21,14:14,Hyderabad,10.514954,69.054731,Clear,Minor,Car,Weather,0,Police
A301390,2022-12-21,15:15,Hyderabad,9.589064,69.095214,Clear,Minor,Car,Mechanical Failure,0,Police
A301391,2025-06-14,16:18,Kolkata,11.056636,75.851132,Fog,Minor,Motorcycle,Bad Road,0,Hospital
A301392,2022-09-17,02:57,Delhi,12.048611,71.592543,Clear,Minor,Bicycle,Unknown,0,Citizen
A301393,2025-07-20,07:42,Delhi,21.546561,75.588933,Rain,Minor,Bus,Bad Road,0,Police
A301394,2023-01-08,14:09,Pune,24.119918,71.380928,Clear,Minor,Truck,Drunk Driving,0,Citizen
A301395,2021-02-28,03:14,Chennai,20.303876,74.278416,Clear,Moderate,Car,Speeding,0,Hospital
A301396,2022-08-16,03:37,Jaipur,27.173543,69.79963,Fog,Moderate,Motorcycle,Distracted,0,Police
A301397,2021-03-16,12:03,Bengaluru,16.12495,74.586098,Rain,Minor,Motorcycle,Speeding,0,Police
A301398,2022-12-27,22:25,Bengaluru,24.016683,71.146474,Clear,Severe,Bus,Weather,1,Citizen
A301399,2021-07-02,08:15,Jaipur,25.406307,71.382423,Rain,Minor,Motorcycle,Drunk Driving,0,Police
A301400,2023-05-04,11:06,Mumbai,15.795157,70.207454,Clear,Minor,Motorcycle,Weather,0,Police
A301401,2024-05-22,19:38,Lucknow,14.349251,71.16134,Clear,Moderate,Car,Mechanical Failure,0,Citizen
A301402,2023-06-11,05:56,Bengaluru,14.342668,68.203295,Clear,Minor,Motorcycle,Bad Road,0,Hospital
A301403,2025-01-04,09:20,Surat,26.275615,77.623383,Storm,Minor,Motorcycle,Unknown,0,Citizen
A301404,2021-11-14,14:49,Lucknow,8.860261,71.729641,Hazy,Minor,Car,Bad Road,0,Citizen
A301405,2024-05-11,19:21,Delhi,27.962023,72.78983,Fog,Fatal,Car,Speeding,1,Hospital
A301406,2021-07-11,21:36,Chennai,18.18651,77.524381,Hazy,Moderate,Car,Distracted,1,Citizen
A301407,2021-06-19,08:37,Lucknow,25.704923,69.033673,Clear,Severe,Bicycle,Mechanical Failure,0,Police
A301408,2022-01-09,20:40,Bengaluru,26.942043,69.298692,Rain,Minor,Car,Distracted,1,Hospital
A301409,2022-12-24,14:47,Hyderabad,28.65309,68.685046,Clear,Fatal,Truck,Speeding,1,Police
A301410,2022-01-14,08:01,Surat,8.234831,71.393975,Clear,Moderate,Motorcycle,Drunk Driving,0,Police
A301411,2024-03-31,02:14,Kolkata,19.296301,76.125989,Clear,Minor,Car,Speeding,2,Police
A301412,2021-07-21,07:20,Pune,24.895986,76.130324,Hazy,Minor,Car,Speeding,0,Citizen
A301413,2025-01-10,22:21,Kolkata,17.071897,71.928576,Hazy,Minor,Motorcycle,Weather,0,Police
A301414,2024-12-11,22:32,Chennai,20.702434,68.324258,Clear,Fatal,Car,Weather,0,Police
A301415,2025-06-11,07:06,Bengaluru,8.958266,72.917373,Clear,Moderate,Car,Distracted,0,Police
A301416,2022-12-09,19:37,Delhi,13.469245,74.918867,Clear,Moderate,Motorcycle,Unknown,0,Police
A301417,2022-03-03,15:50,Mumbai,18.992155,70.608177,Clear,Minor,Car,Unknown,0,Police
A301418,2024-07-14,00:47,Jaipur,18.174138,71.310661,Rain,Minor,Truck,Mechanical Failure,1,Police
A301419,2025-05-16,09:17,Kolkata,23.784161,77.528191,Clear,Minor,Car,Mechanical Failure,1,Police
A301420,2024-07-12,20:43,Lucknow,10.075896,73.133745,Clear,Moderate,Bus,Distracted,2,Police
A301421,2021-11-01,04:13,Bengaluru,9.7531,68.891542,Clear,Moderate,Pedestrian,Weather,0,Citizen
A301422,2024-04-23,19:55,Chennai,11.695691,69.737466,Rain,Severe,Bus,Drunk Driving,0,Hospital
A301423,2023-08-11,18:10,Bengaluru,12.474751,68.803277,Hazy,Minor,Motorcycle,Weather,0,Citizen
A301424,2023-09-28,22:53,Chennai,9.029147,74.817062,Hazy,Moderate,Motorcycle,Bad Road,0,Insurance
A301425,2021-05-14,00:49,,9.62245,68.059143,Storm,Moderate,Bus,Drunk Driving,0,Citizen
A301426,2023-10-06,03:32,Jaipur,10.58148,68.493202,Clear,Moderate,Car,Speeding,0,Citizen
A301427,2022-09-04,19:24,Hyderabad,8.238742,77.632575,Rain,Minor,Car,Drunk Driving,1,Police
A301428,2021-04-09,10:17,Hyderabad,26.495778,68.03849,Hazy,Minor,Car,Unknown,0,Citizen
A301429,2021-04-29,11:43,Bengaluru,13.136359,76.914335,Snow (rare),Minor,Car,Weather,0,Police
A301430,2022-10-02,19:08,Kolkata,11.594097,74.473329,Clear,Minor,Car,Mechanical Failure,0,Police
A301431,2021-05-15,19:57,Bengaluru,25.153472,76.849149,Clear,Moderate,Car,Bad Road,0,Citizen
A301432,2021-08-06,12:03,Bengaluru,27.754236,71.261593,Clear,Minor,Car,Weather,0,Police
A301433,2022-10-12,15:12,Surat,22.331179,68.422236,Clear,Minor,Motorcycle,Mechanical Failure,0,Police
A301434,2024-04-17,03:58,Lucknow,12.305097,69.987394,Rain,Moderate,Car,Unknown,0,Police
A301435,2023-04-25,08:07,Surat,9.314909,73.583527,Clear,Minor,Bus,Mechanical Failure,1,Citizen
A301436,2022-08-06,04:08,Delhi,9.438309,77.360894,Rain,Minor,Motorcycle,Bad Road,0,Police
A301437,2025-02-04,18:45,Jaipur,9.051665,75.153827,Clear,Minor,Car,Bad Road,0,Police
A301438,2021-05-30,01:54,Kolkata,27.783509,72.457311,Clear,Moderate,Truck,Mechanical Failure,1,Police
A301439,2024-09-03,10:50,Hyderabad,13.384606,68.538083,Storm,Minor,Bus,Bad Road,1,Police
A301440,2025-09-18,19:32,Pune,14.464091,75.289062,Hazy,Moderate,Motorcycle,Mechanical Failure,1,Police
A301441,2022-04-03,01:35,Chennai,10.683343,77.681745,Rain,Minor,Motorcycle,Speeding,1,Citizen
A301442,2022-11-26,09:26,Surat,19.886856,76.452152,Rain,Minor,Car,Mechanical Failure,1,Police
A301443,2021-08-03,07:26,Jaipur,8.65429,76.633501,Clear,Minor,Bus,Drunk Driving,0,Police
A301444,2021-01-08,16:45,Chennai,11.518119,73.750374,Clear,Minor,Car,Mechanical Failure,1,Citizen
